price,bedrooms,bathrooms,size_sqft,property_type,location,furnishing,price_category,days_on_market,verified
980000.0,1.0,2.0,763.0,Residential For Sale,Joya Dorado Residences,NO,low-economy,568,True
5015021.0,5.0,6.0,4522.0,Residential For Sale,Rivana,NO,Luxury,477,True
1370000.0,3.0,5.0,2185.0,Residential For Sale,Faradis Tower,PARTLY,Medium,452,False
940000.0,1.0,2.0,750.0,Residential For Sale,Joya Blanca Residences,PARTLY,low-economy,536,True
2425000.0,3.0,3.0,1810.0,Residential For Sale,Mudon Al Ranim 2,NO,Medium,536,False
440000.0,2.0,1.0,489.0,Residential For Sale,Cricket Tower,NO,low-economy,463,True
2680000.0,3.0,4.0,1816.0,Residential For Sale,Noya 1,NO,Medium,457,True
9448437.5,2.0,3.0,1910.0,Residential For Sale,Atlantis The Royal Residences,NO,Luxury,561,True
980000.0,1.0,2.0,631.0,Residential For Sale,Golf Gate 2,NO,low-economy,465,False
9448437.5,2.0,3.0,5796.375,Residential For Sale,La Mer South Island,NO,Luxury,549,False
9448437.5,3.0,4.0,5796.375,Residential For Sale,Mansion 1,YES,Luxury,451,True
2625000.0,4.0,4.0,2410.0,Residential For Sale,Greenview 3,NO,Medium,558,True
9448437.5,4.0,3.0,3367.0,Residential For Sale,Club Villas at Dubai Hills,NO,Luxury,535,True
8700000.0,5.0,6.0,5796.375,Residential For Sale,Elie Saab II,NO,Luxury,458,True
1750000.0,2.0,2.0,847.0,Residential For Sale,AZIZI Riviera 37,PARTLY,Medium,468,True
4700000.0,3.0,5.0,5404.0,Residential For Sale,Western Residence North,NO,Medium,484,True
1789000.0,2.0,1.0,765.0,Residential For Sale,Golfville,NO,Medium,551,True
1875000.0,3.0,3.0,2697.0,Residential For Sale,The Townhouses at Al Hamra Village,PARTLY,Medium,471,False
680454.0,2.0,1.0,407.0,Residential For Sale,Peace Lagoons,PARTLY,low-economy,491,False
1504126.0,2.0,3.0,1195.0,Residential For Sale,Eleve by Deyaar,NO,Medium,448,False
1300000.0,5.0,7.0,3100.0,Residential For Sale,Al Yasmeen 1,NO,Medium,626,False
2700000.0,3.0,4.0,2172.0,Residential For Sale,Bliss,NO,Medium,627,True
927085.0,1.0,2.0,727.0,Residential For Sale,Vue By Crystal Bay,PARTLY,low-economy,480,False
2000000.0,1.0,1.0,578.0,Residential For Sale,Burj Crown,YES,Medium,622,True
6000000.0,4.0,4.0,2770.0,Residential For Sale,Manazel Al Khor,NO,Luxury,513,True
702173.0,2.0,1.0,493.0,Residential For Sale,Vue By Crystal Bay,PARTLY,low-economy,480,False
3990000.0,4.0,5.0,2505.0,Residential For Sale,Yas Park Views,NO,Medium,492,True
2100000.0,2.0,3.0,958.0,Residential For Sale,Sobha Creek Vista Heights,NO,Medium,478,False
9448437.5,2.0,3.0,5796.375,Residential For Sale,Al Mowaihat 2,NO,Luxury,668,False
3465000.0,4.0,3.0,2342.0,Residential For Sale,La Rosa 6,NO,Medium,474,True
3875000.0,5.0,7.0,5796.375,Residential For Sale,AlThuraya Island,PARTLY,Medium,496,False
4699999.0,3.0,4.0,1626.0,Residential For Sale,Downtown Views II Tower 3,NO,Medium,456,True
2150000.0,3.0,4.0,1967.0,Residential For Sale,Bianca,PARTLY,Medium,502,True
4688000.0,4.0,5.0,3887.0,Residential For Sale,Reem Hills 2,NO,Medium,450,False
2260000.0,1.0,1.0,783.0,Residential For Sale,Grande,NO,Medium,471,True
7900000.0,4.0,3.0,5796.375,Residential For Sale,Saadiyat Lagoons,NO,Luxury,447,False
3600000.0,2.0,3.0,1348.0,Residential For Sale,St Regis The Residences,NO,Medium,472,True
9448437.5,2.0,3.0,5796.375,Residential For Sale,Nad Al Sheba Gardens,NO,Luxury,559,False
3350000.0,5.0,6.0,2363.0,Residential For Sale,Nice,NO,Medium,530,False
2315000.0,3.0,4.0,2203.0,Residential For Sale,Enqlave,PARTLY,Medium,477,False
650000.0,1.0,1.0,665.0,Residential For Sale,Indigo Beach Residence,PARTLY,low-economy,506,False
1435000.0,2.0,2.0,1259.0,Residential For Sale,Enqlave,PARTLY,Medium,477,False
696002.0,2.0,1.0,457.0,Residential For Sale,Al Ghaf 1,YES,low-economy,450,False
8500000.0,5.0,6.0,5307.0,Residential For Sale,Harmony 2,NO,Luxury,643,False
3500000.0,2.0,3.0,1639.0,Residential For Sale,BLVD Heights Tower 1,NO,Medium,462,True
4368000.0,4.0,7.0,3685.0,Residential For Sale,Avena,NO,Medium,470,False
2917000.0,2.0,3.0,1553.0,Residential For Sale,Me Do Re Tower,NO,Medium,471,False
2750000.0,5.0,7.0,5000.0,Residential For Sale,Al Mowaihat 1,NO,Medium,476,False
4360888.0,4.0,7.0,3685.0,Residential For Sale,Avena,NO,Medium,470,False
950000.0,1.0,2.0,900.0,Residential For Sale,Lake Point Tower,YES,low-economy,472,True
1700000.0,1.0,1.0,865.0,Residential For Sale,8 Boulevard Walk,YES,Medium,468,True
4370888.0,4.0,7.0,3685.0,Residential For Sale,Avena,NO,Medium,470,False
1240000.0,2.0,3.0,1155.0,Residential For Sale,Tiraz,PARTLY,Medium,453,False
1893000.0,2.0,3.0,1883.0,Residential For Sale,Yas Park Gate,NO,Medium,475,False
9448437.5,6.0,7.0,5796.375,Residential For Sale,Lunaria,YES,Luxury,508,True
1650000.0,1.0,2.0,754.0,Residential For Sale,Golf Heights,NO,Medium,607,True
2100000.0,2.0,3.0,1709.0,Residential For Sale,Trident Waterfront,NO,Medium,460,True
1600000.0,1.0,2.0,1419.0,Residential For Sale,Lake View Tower,NO,Medium,473,True
2050000.0,3.0,3.0,1516.0,Residential For Sale,Seven City JLT,NO,Medium,514,True
768000.0,1.0,2.0,773.0,Residential For Sale,Al Mamsha,NO,low-economy,466,False
8500000.0,6.0,3.0,5796.375,Residential For Sale,Khalifa City A Villas,NO,Luxury,476,False
9448437.5,6.0,6.0,5796.375,Residential For Sale,Elysian Mansions,YES,Luxury,507,True
1298990.0,2.0,3.0,1055.0,Residential For Sale,Al Mamsha,NO,Medium,466,False
1300000.0,1.0,1.0,683.0,Residential For Sale,The Paragon by IGO,YES,Medium,552,True
1550000.0,1.0,2.0,793.0,Residential For Sale,The Autograph,NO,Medium,480,True
1325000.0,1.0,2.0,706.0,Residential For Sale,Binghatti Avenue,YES,Medium,479,True
3900000.0,1.0,2.0,946.0,Residential For Sale,DAMAC Casa,NO,Medium,503,True
6850000.0,5.0,5.0,3179.0,Residential For Sale,Princess Tower,YES,Luxury,468,True
1450000.0,3.0,4.0,2799.0,Residential For Sale,Manazel Al Reef 2,NO,Medium,468,False
1300000.0,3.0,3.0,1208.0,Residential For Sale,Aknan Villas,YES,Medium,496,True
3270000.0,4.0,6.0,2660.0,Residential For Sale,Al Zahia,NO,Medium,475,False
4500000.0,3.0,4.0,2301.0,Residential For Sale,Al Bateen Residences,YES,Medium,472,True
4000000.0,2.0,2.0,1197.0,Residential For Sale,Grande,NO,Medium,471,True
530000.0,1.0,2.0,972.0,Residential For Sale,Mazaya 1,NO,low-economy,473,True
1725300.0,1.0,2.0,1236.0,Residential For Sale,Samana California 2,PARTLY,Medium,451,False
4600000.0,6.0,3.0,5489.0,Residential For Sale,Alreeman,NO,Medium,474,False
770000.0,1.0,2.0,616.0,Residential For Sale,Carson C,NO,low-economy,456,True
4200000.0,5.0,5.0,2404.0,Residential For Sale,Mykonos,NO,Medium,453,False
1365000.0,1.0,1.0,785.0,Residential For Sale,Bay Residences,NO,Medium,466,False
900000.0,1.0,2.0,706.0,Residential For Sale,Genesis by Meraki,YES,low-economy,480,True
4480000.0,6.0,3.0,5796.375,Residential For Sale,Al Yasmeen 1,NO,Medium,541,False
9448437.5,5.0,5.0,5796.375,Residential For Sale,Park Gate,NO,Luxury,515,True
4000000.0,4.0,5.0,3375.0,Residential For Sale,Bloomingdale Townhouses,NO,Medium,527,False
630000.0,2.0,1.0,405.0,Residential For Sale,Pantheon Elysee III,YES,low-economy,505,True
580000.0,2.0,1.0,600.0,Residential For Sale,Al Jawhara Residences,NO,low-economy,456,False
4299999.0,4.0,4.0,3329.0,Residential For Sale,June,NO,Medium,449,False
1240000.0,4.0,5.0,3340.0,Residential For Sale,Verdana 2,PARTLY,Medium,460,False
799000.0,2.0,1.0,503.0,Residential For Sale,Elite Business Bay Residence,YES,low-economy,482,True
3285000.0,3.0,4.0,1701.0,Residential For Sale,Savanna,NO,Medium,450,False
1736829.0,2.0,3.0,1067.0,Residential For Sale,The Spark By Esnaad,PARTLY,Medium,466,False
3199990.0,3.0,4.0,2180.0,Residential For Sale,Noya 1,NO,Medium,452,True
680000.0,1.0,2.0,630.0,Residential For Sale,Rimal Residences,NO,low-economy,513,False
2100000.0,2.0,3.0,1504.0,Residential For Sale,Loreto 3 A,NO,Medium,650,True
4500000.0,2.0,3.0,3161.0,Residential For Sale,Seventh Heaven,NO,Medium,461,True
1690000.0,1.0,1.0,1054.0,Residential For Sale,Marina Terrace,NO,Medium,499,True
6600000.0,4.0,5.0,5796.375,Residential For Sale,Legacy Nova Villas,NO,Luxury,534,True
925000.0,2.0,3.0,1288.0,Residential For Sale,Royal breeze 2,NO,low-economy,473,False
6700000.0,4.0,4.0,5796.375,Residential For Sale,Legacy Nova Villas,NO,Luxury,548,True
3550000.0,2.0,3.0,1302.0,Residential For Sale,La Rive - Building 3,NO,Medium,500,True
3500000.0,4.0,5.0,2517.0,Residential For Sale,La Rosa 6,NO,Medium,557,True
9448437.5,2.0,3.0,5796.375,Residential For Sale,Al Wasl,NO,Luxury,473,False
5800000.0,3.0,4.0,3008.0,Residential For Sale,Nad Al Sheba Gardens - Phase 2,NO,Luxury,551,True
650000.0,2.0,1.0,347.0,Residential For Sale,Azizi Riviera 43,NO,low-economy,473,True
3000000.0,3.0,5.0,3347.0,Residential For Sale,Fay Alreeman,NO,Medium,484,False
688297.0,2.0,1.0,420.0,Residential For Sale,Samana Ivy Gardens 2,NO,low-economy,463,False
2300000.0,3.0,3.0,2047.0,Residential For Sale,Safi Townhouses,YES,Medium,493,True
4000000.0,4.0,5.0,3544.0,Residential For Sale,Rivana,NO,Medium,528,True
2200000.0,2.0,3.0,1335.0,Residential For Sale,Noya Viva,NO,Medium,461,False
4080000.0,3.0,4.0,3044.0,Residential For Sale,The Dahlias,NO,Medium,461,False
870000.0,1.0,2.0,1047.0,Residential For Sale,Dickens Circus 1,NO,low-economy,453,True
960000.0,1.0,2.0,724.0,Residential For Sale,Opalz by Danube,NO,low-economy,500,True
4600000.0,3.0,5.0,2463.0,Residential For Sale,Al Jubail Island,NO,Medium,461,False
649000.0,2.0,1.0,445.0,Residential For Sale,IVY Garden,NO,low-economy,460,True
2250000.0,2.0,3.0,1076.0,Residential For Sale,Manarat Living,NO,Medium,465,False
1850000.0,1.0,2.0,614.0,Residential For Sale,Nautica One,NO,Medium,449,True
4250000.0,3.0,3.0,2195.0,Residential For Sale,Jasmine Lane,NO,Medium,454,True
1208000.0,1.0,2.0,896.0,Residential For Sale,Marquis Elegance,YES,Medium,458,False
3547600.0,4.0,6.0,5796.375,Residential For Sale,Fay Al Reeman II,NO,Medium,454,False
525000.0,1.0,2.0,595.0,Residential For Sale,Lakeside Tower C,NO,low-economy,457,True
1495000.0,2.0,3.0,1207.0,Residential For Sale,Sokoon,PARTLY,Medium,467,False
3600000.0,3.0,3.0,1512.0,Residential For Sale,Elan,NO,Medium,453,True
3650000.0,1.0,2.0,913.0,Residential For Sale,LIV Marina,NO,Medium,454,True
2800000.0,3.0,4.0,1789.0,Residential For Sale,Noya Viva,NO,Medium,466,False
1500000.0,2.0,2.0,964.0,Residential For Sale,Mudon Views,NO,Medium,459,True
700000.0,1.0,1.0,738.0,Residential For Sale,Diamond Views 2,NO,low-economy,464,True
2600000.0,2.0,2.0,1086.0,Residential For Sale,Aeternitas Tower,NO,Medium,472,False
750000.0,2.0,1.0,480.0,Residential For Sale,Vincitore Volare,YES,low-economy,451,True
720000.0,1.0,1.0,484.0,Residential For Sale,Reeman Living,NO,low-economy,457,False
1990000.0,2.0,2.0,995.0,Residential For Sale,Hills Park,PARTLY,Medium,475,True
2400000.0,1.0,2.0,994.0,Residential For Sale,Park Gate Residence 1,NO,Medium,496,True
1500000.0,2.0,3.0,1119.0,Residential For Sale,Samana Park Views,PARTLY,Medium,465,True
2850000.0,2.0,3.0,1396.0,Residential For Sale,Murjan 5,YES,Medium,472,True
1800000.0,1.0,2.0,674.0,Residential For Sale,Peninsula One,NO,Medium,501,True
435000.0,2.0,1.0,294.0,Residential For Sale,Time 1,NO,low-economy,502,True
2400000.0,2.0,3.0,1236.0,Residential For Sale,Residences E,NO,Medium,513,True
2200000.0,3.0,4.0,2217.0,Residential For Sale,Lagoon B1,YES,Medium,775,False
375000.0,2.0,1.0,441.0,Residential For Sale,Skycourts Tower F,NO,low-economy,524,True
4500000.0,2.0,3.0,1383.0,Residential For Sale,Stella Maris,YES,Medium,452,True
870000.0,1.0,2.0,713.0,Residential For Sale,Binghatti Jasmine,YES,low-economy,475,True
1600000.0,3.0,3.0,1505.0,Residential For Sale,Basswood,YES,Medium,523,True
1150000.0,2.0,3.0,4133.0,Residential For Sale,Tilal City C,NO,Medium,518,False
800000.0,2.0,2.0,1092.0,Residential For Sale,Skycourts Tower D,NO,low-economy,503,True
2600000.0,3.0,4.0,1792.0,Residential For Sale,Al Andalus Tower C,NO,Medium,562,True
1250000.0,1.0,1.0,754.0,Residential For Sale,Sobha Creek Vistas Reserve,PARTLY,Medium,531,True
1900000.0,1.0,2.0,776.0,Residential For Sale,Sobha Creek Vistas Tower B,NO,Medium,482,True
2430000.0,1.0,2.0,867.0,Residential For Sale,BLVD Heights Tower 2,NO,Medium,451,True
510000.0,2.0,1.0,326.0,Residential For Sale,AZIZI Roy Mediterranean,YES,low-economy,450,True
1200000.0,1.0,1.0,536.0,Residential For Sale,AZIZI Riviera 27,NO,Medium,482,True
420000.0,2.0,1.0,476.0,Residential For Sale,Elite Sports Residence 10,NO,low-economy,463,True
650000.0,2.0,1.0,426.0,Residential For Sale,North 43 Residences,YES,low-economy,471,False
2169900.0,3.0,4.0,2366.0,Residential For Sale,Hayyan,NO,Medium,459,False
650000.0,1.0,1.0,857.0,Residential For Sale,The Dunes,NO,low-economy,502,True
9448437.5,6.0,6.0,5796.375,Residential For Sale,Bayview,NO,Luxury,482,False
1150000.0,1.0,2.0,750.0,Residential For Sale,Binghatti Hills,NO,Medium,485,False
2375000.0,3.0,3.0,1952.0,Residential For Sale,Nima,NO,Medium,520,False
870000.0,2.0,3.0,911.0,Residential For Sale,Pacific Tonga,NO,low-economy,586,False
8700000.0,5.0,6.0,5796.375,Residential For Sale,Elie Saab,NO,Luxury,458,True
6700000.0,4.0,5.0,5172.0,Residential For Sale,Elie Saab,NO,Luxury,458,True
850000.0,1.0,2.0,710.0,Residential For Sale,Haya On The Park,PARTLY,low-economy,465,False
2500000.0,2.0,3.0,1569.0,Residential For Sale,Gardens 2,NO,Medium,451,True
2350000.0,4.0,3.0,1550.0,Residential For Sale,Portofino,NO,Medium,488,True
740000.0,1.0,2.0,701.0,Residential For Sale,The Pulse Residence Park,NO,low-economy,471,True
3300000.0,3.0,3.0,5774.0,Residential For Sale,Al Dana Villas,NO,Medium,456,False
975000.0,2.0,1.0,487.0,Residential For Sale,Gardenia Bay,NO,low-economy,521,True
1400000.0,1.0,2.0,901.0,Residential For Sale,Mudon Views,NO,Medium,461,True
9448437.5,6.0,3.0,5796.375,Residential For Sale,Water Villas,NO,Luxury,482,True
1090000.0,2.0,2.0,924.0,Residential For Sale,Radiant Square,NO,Medium,489,True
3110000.0,2.0,3.0,1238.0,Residential For Sale,The Crest,NO,Medium,472,True
480000.0,2.0,2.0,419.0,Residential For Sale,Blue Pearls,NO,low-economy,465,False
2920000.0,2.0,3.0,1408.0,Residential For Sale,Sobha Creek Vistas Grande,NO,Medium,472,True
9448437.5,3.0,4.0,5796.375,Residential For Sale,Como Residences,NO,Luxury,535,False
9448437.5,3.0,4.0,5411.0,Residential For Sale,Como Residences,NO,Luxury,535,False
2500000.0,1.0,2.0,1300.0,Residential For Sale,Golden Mile 7,NO,Medium,529,True
9448437.5,3.0,4.0,5796.375,Residential For Sale,Como Residences,NO,Luxury,535,False
660000.0,2.0,1.0,436.0,Residential For Sale,Avelon Boulevard,NO,low-economy,517,False
3000000.0,2.0,2.0,1478.0,Residential For Sale,The Links West Tower,NO,Medium,529,True
2218235.0,3.0,4.0,1626.0,Residential For Sale,Toledo,NO,Medium,505,False
8999999.0,3.0,4.0,4907.0,Residential For Sale,The Fairmont Palm Residence North,NO,Luxury,529,True
2288888.0,4.0,3.0,2315.0,Residential For Sale,Monte Carlo,NO,Medium,495,True
900000.0,1.0,2.0,675.0,Residential For Sale,Tower 108,YES,low-economy,454,True
1040000.0,1.0,2.0,729.0,Residential For Sale,The Central Downtown,PARTLY,Medium,516,False
9448437.5,4.0,5.0,4900.0,Residential For Sale,NB Collection,NO,Luxury,447,False
2649000.0,3.0,4.0,2350.0,Residential For Sale,Masaar Azalea,PARTLY,Medium,460,False
9448437.5,2.0,3.0,2250.0,Residential For Sale,Mamsha Al Saadiyat,YES,Luxury,467,True
2200000.0,3.0,3.0,1747.0,Residential For Sale,Janayen Avenue,NO,Medium,573,True
9448437.5,4.0,5.0,5000.0,Residential For Sale,Garden Homes Frond A,YES,Luxury,451,True
7150000.0,3.0,4.0,4526.0,Residential For Sale,Sidra Villas II,NO,Luxury,528,True
4200000.0,2.0,3.0,5796.375,Residential For Sale,Jebel Ali Hills,NO,Medium,468,False
1800000.0,1.0,1.0,885.0,Residential For Sale,Dubai Islands,PARTLY,Medium,450,False
800000.0,2.0,1.0,392.0,Residential For Sale,Farhad Azizi Residence,YES,low-economy,481,True
670000.0,3.0,4.0,2572.0,Residential For Sale,Conquer Tower,NO,low-economy,453,False
1438000.0,2.0,2.0,1199.0,Residential For Sale,The Wings,NO,Medium,472,True
2850000.0,2.0,2.0,1240.0,Residential For Sale,Kensington Waters B,NO,Medium,472,True
1159000.0,1.0,2.0,894.0,Residential For Sale,Qamar 3,NO,Medium,528,True
1080352.0,1.0,2.0,995.0,Residential For Sale,Reem Hills,NO,Medium,513,False
1499999.0,1.0,2.0,1266.0,Residential For Sale,Qamar 8,NO,Medium,542,True
597500.0,2.0,1.0,296.0,Residential For Sale,AZIZI Riviera 1,NO,low-economy,453,True
6499999.0,4.0,5.0,4824.0,Residential For Sale,Elie Saab II,NO,Luxury,452,False
5099999.0,4.0,4.0,3124.0,Residential For Sale,June 2,NO,Luxury,452,False
2488888.0,1.0,1.0,786.0,Residential For Sale,Asayel 2,YES,Medium,475,True
1500000.0,2.0,2.0,968.0,Residential For Sale,Goldcrest Views 2,NO,Medium,482,True
5450000.0,3.0,4.0,4226.0,Residential For Sale,Caya,NO,Luxury,452,False
3785000.0,3.0,3.0,3129.0,Residential For Sale,Arabella Townhouses 1,NO,Medium,463,True
6499999.0,4.0,4.0,4823.0,Residential For Sale,Elie Saab,NO,Luxury,452,False
9448437.5,7.0,3.0,5796.375,Residential For Sale,Serenity Mansions,NO,Luxury,496,False
9448437.5,4.0,5.0,4815.0,Residential For Sale,Siniyah Island,PARTLY,Luxury,478,False
674000.0,2.0,1.0,494.0,Residential For Sale,Artesia A,YES,low-economy,451,False
760000.0,1.0,2.0,886.0,Residential For Sale,Pulse Smart Residence,NO,low-economy,482,True
9299999.0,5.0,5.0,5796.375,Residential For Sale,Elie Saab,NO,Luxury,452,False
1060000.0,1.0,1.0,471.0,Residential For Sale,Zada Tower,YES,Medium,830,True
2120000.0,4.0,4.0,1550.0,Residential For Sale,Nice,NO,Medium,454,False
8700000.0,3.0,3.0,1844.0,Residential For Sale,Lamtara 2,YES,Luxury,496,True
4055000.0,2.0,2.0,1160.0,Residential For Sale,Address Residences,NO,Medium,500,False
2040000.0,2.0,2.0,1312.0,Residential For Sale,Al Samar 4,NO,Medium,487,True
1199999.0,1.0,2.0,679.0,Residential For Sale,Pearlz by Danube,YES,Medium,465,True
1500000.0,1.0,2.0,903.0,Residential For Sale,MAG City Apartments,NO,Medium,461,True
9448437.5,6.0,7.0,5796.375,Residential For Sale,The Magnolia Collection,NO,Luxury,527,False
5500000.0,2.0,2.0,1449.0,Residential For Sale,Kempinski BLVD,YES,Luxury,447,False
9448437.5,3.0,3.0,2396.0,Residential For Sale,Five Luxe JBR,NO,Luxury,474,False
7563000.0,4.0,6.0,4963.0,Residential For Sale,Saadiyat Lagoons,NO,Luxury,456,False
311000.0,2.0,1.0,572.0,Residential For Sale,Al Ameera Village,PARTLY,low-economy,538,False
2111111.0,1.0,1.0,637.0,Residential For Sale,Burj Royale,YES,Medium,482,True
2578258.0,3.0,4.0,1841.0,Residential For Sale,Trinity by Karma,PARTLY,Medium,540,False
180000.0,2.0,1.0,500.0,Residential For Sale,Smart Tower 1,NO,low-economy,455,False
740000.0,1.0,2.0,701.0,Residential For Sale,The Pulse Residence Park,NO,low-economy,453,True
5371700.0,4.0,5.0,3871.0,Residential For Sale,Reem Hills,NO,Luxury,452,False
7200000.0,4.0,6.0,3626.0,Residential For Sale,Al Jubail Island,NO,Luxury,500,False
1650000.0,2.0,2.0,809.0,Residential For Sale,Sobha Creek Vistas Tower A,YES,Medium,524,True
2847837.0,2.0,3.0,5796.375,Residential For Sale,Jebel Ali Hills,NO,Medium,526,False
1920000.0,2.0,2.0,1405.0,Residential For Sale,Falcon Island,NO,Medium,459,False
630000.0,2.0,3.0,3014.0,Residential For Sale,Al Yasmeen 1,NO,low-economy,454,False
650000.0,2.0,3.0,3138.0,Residential For Sale,Al Yasmeen 1,NO,low-economy,455,False
950000.0,1.0,1.0,753.0,Residential For Sale,MAG 214,YES,low-economy,481,True
2150000.0,1.0,2.0,690.0,Residential For Sale,Marina Gate 1,YES,Medium,548,True
4500000.0,4.0,4.0,3929.0,Residential For Sale,South Bay 4,NO,Medium,570,True
8825000.0,5.0,6.0,4962.0,Residential For Sale,The Acres,NO,Luxury,454,False
5000000.0,2.0,3.0,1684.0,Residential For Sale,Al Bahar Residences,YES,Medium,452,True
2950000.0,1.0,2.0,917.0,Residential For Sale,Zaafaran 4,PARTLY,Medium,452,True
555000.0,1.0,2.0,811.0,Residential For Sale,Lakeside Tower C,NO,low-economy,462,True
2935000.0,4.0,3.0,2283.0,Residential For Sale,Mykonos,NO,Medium,508,False
420000.0,2.0,1.0,499.0,Residential For Sale,The Crescent B,YES,low-economy,451,True
1300000.0,1.0,1.0,490.0,Residential For Sale,Sobha Creek Vistas Tower B,YES,Medium,479,True
1050000.0,1.0,1.0,501.0,Residential For Sale,AZIZI Riviera 10,YES,Medium,487,True
579999.0,1.0,1.0,700.0,Residential For Sale,Royal breeze 2,YES,low-economy,478,False
3000000.0,2.0,2.0,1743.0,Residential For Sale,Jumeirah Living,YES,Medium,499,True
5800000.0,3.0,4.0,2240.0,Residential For Sale,Palazzo Versace,PARTLY,Luxury,471,True
5800000.0,2.0,3.0,1228.0,Residential For Sale,The 8,YES,Luxury,460,False
2198850.0,2.0,3.0,1272.0,Residential For Sale,Sky Gardens,NO,Medium,536,True
2500000.0,2.0,2.0,1073.0,Residential For Sale,Sobha One Tower B,NO,Medium,456,True
2500000.0,2.0,2.0,1388.0,Residential For Sale,Rimal 1,NO,Medium,468,True
3190000.0,4.0,5.0,1550.0,Residential For Sale,Morocco by Damac,NO,Medium,502,False
699000.0,2.0,1.0,397.0,Residential For Sale,Beverly Boulevard,NO,low-economy,475,True
8500000.0,4.0,3.0,5796.375,Residential For Sale,Saadiyat Lagoons,NO,Luxury,450,False
9448437.5,4.0,5.0,4292.0,Residential For Sale,The 100,NO,Luxury,447,False
3399989.0,2.0,3.0,1467.0,Residential For Sale,Dubai Creek Residence Tower 1 North,YES,Medium,482,True
2700000.0,1.0,2.0,978.0,Residential For Sale,The Neighbourhood,YES,Medium,496,True
300000.0,2.0,3.0,1722.0,Residential For Sale,Al Helio,NO,low-economy,448,False
1400000.0,2.0,2.0,1209.0,Residential For Sale,Al Raha Lofts,YES,Medium,480,False
2400000.0,3.0,3.0,1517.0,Residential For Sale,Golf Views Seven City,NO,Medium,450,False
5300000.0,6.0,7.0,5796.375,Residential For Sale,Alreeman,NO,Luxury,457,False
1500000.0,5.0,7.0,5796.375,Residential For Sale,Al Qusaidat,NO,Medium,463,False
1250000.0,2.0,1.0,376.0,Residential For Sale,AZIZI Riviera 46,NO,Medium,454,True
700000.0,1.0,2.0,944.0,Residential For Sale,Faradis Tower,YES,low-economy,460,False
800000.0,2.0,1.0,334.0,Residential For Sale,Merano Tower,YES,low-economy,454,True
1639470.0,1.0,1.0,886.0,Residential For Sale,Hyde Walk,YES,Medium,452,True
4300000.0,3.0,2.0,1708.0,Residential For Sale,Harbour Views 1,YES,Medium,502,True
6500000.0,2.0,3.0,5796.375,Residential For Sale,Seih Al Uraibi,NO,Luxury,1252,False
7600000.0,2.0,3.0,1482.0,Residential For Sale,Apartment Building 10,YES,Luxury,529,True
3100000.0,5.0,6.0,3246.0,Residential For Sale,Nice,NO,Medium,460,True
7400000.0,4.0,5.0,5019.0,Residential For Sale,Saadiyat Lagoons,NO,Luxury,498,True
3450000.0,3.0,4.0,2139.0,Residential For Sale,Elan,PARTLY,Medium,468,True
450000.0,1.0,2.0,625.0,Residential For Sale,Lagoon B3,NO,low-economy,447,False
1640000.0,2.0,2.0,798.0,Residential For Sale,Aykon City Tower C,NO,Medium,475,True
610000.0,1.0,1.0,650.0,Residential For Sale,Lagoon B7,YES,low-economy,458,False
2800000.0,1.0,1.0,797.0,Residential For Sale,La Cote Building 1,NO,Medium,470,True
575000.0,2.0,1.0,400.0,Residential For Sale,Northbay Residences,NO,low-economy,456,False
6611199.0,3.0,4.0,2571.0,Residential For Sale,Nikki Beach Residences,NO,Luxury,475,False
547000.0,2.0,1.0,420.0,Residential For Sale,Samana Lake Views 2,NO,low-economy,460,False
559000.0,2.0,1.0,346.0,Residential For Sale,UNA Apartments,YES,low-economy,450,True
620000.0,1.0,2.0,744.0,Residential For Sale,Hanover Square,YES,low-economy,479,True
1560000.0,2.0,2.0,1184.0,Residential For Sale,Symbolic Aura,YES,Medium,458,False
2400000.0,2.0,3.0,1358.0,Residential For Sale,Noura Tower,NO,Medium,523,True
3500000.0,4.0,4.0,2530.0,Residential For Sale,Spring,NO,Medium,456,True
1450000.0,2.0,3.0,1448.0,Residential For Sale,Claverton House 2,NO,Medium,472,True
490000.0,2.0,1.0,344.0,Residential For Sale,Mesk Residences,NO,low-economy,630,False
784000.0,2.0,1.0,397.0,Residential For Sale,Edge,NO,low-economy,475,False
1300000.0,2.0,1.0,499.0,Residential For Sale,Saadiyat Grove,NO,Medium,515,False
1482000.0,1.0,2.0,848.0,Residential For Sale,Gardenia Bay,NO,Medium,523,False
2300000.0,3.0,4.0,1895.0,Residential For Sale,Flamingo Villas,YES,Medium,472,False
978845.0,1.0,2.0,954.0,Residential For Sale,Pacific Bora Bora,NO,low-economy,477,False
1300000.0,5.0,7.0,3014.0,Residential For Sale,Al Aamra Gardens,NO,Medium,482,False
5000000.0,2.0,3.0,5796.375,Residential For Sale,Liwan,NO,Medium,459,False
7280000.0,4.0,6.0,5019.0,Residential For Sale,Saadiyat Lagoons,NO,Luxury,489,True
1805000.0,1.0,2.0,803.0,Residential For Sale,Al Hamra Waterfront,NO,Medium,472,False
2049000.0,3.0,4.0,1722.0,Residential For Sale,Hayyan,YES,Medium,458,False
4900000.0,3.0,3.0,4531.0,Residential For Sale,Al Jurf Gardens,NO,Medium,457,False
2499999.0,2.0,2.0,1287.0,Residential For Sale,Paramount Tower Hotel & Residences,NO,Medium,493,True
1375000.0,3.0,4.0,2187.0,Residential For Sale,Faradis Tower,YES,Medium,458,False
